,English Reviews ,Modern standard Arabic (MSA),Bahraini Dialects (BDs)
1,Just what I was looking for!: I was looking for a simple set of fireplace tools and this is just what I needed and fairly priced.,İŞØ ãÇ ßäÊ ÃÈÍË Úäå!: ßäÊ ÃÈÍË Úä ãÌãæÚÉ ÈÓíØÉ ãä ÃÏæÇÊ ÇáãæŞÏ æåĞÇ åæ ÈÇáÖÈØ ãÇ ÃÍÊÇÌå æÈÃÓÚÇÑ ãÚŞæáÉ.,"ŞÑÑÊ ÇÔÊÑí ÔæÇíÉ ÇáÑæÊí åÇĞí . ÈÓ ãæ ãÊÃßÏÉ ÚäåÇ ÇĞÇ ÎÑÈÇäÉ Çæ áÇ ¡ ÇÈíä Çä  ÇáÔÛáÉ Çááí ÏÇÎá ÇáÎÇÕÉ ÈÇáÊÓÎíä íÓÎä ÕæÈ ÇßËÑ ãä ÕæÈ ÚÔÇä ÌĞíå ÊÔæİ ÇáÑæÊí ÕæÈ ÇÛãŞ ãä ÕæÈ "
0,"I decided to buy this toaster. . I am not sure if this toaster was defective or not. The internal heating element seemed to be hotter than the other, so the bread on one side was darker than the other.","ŞÑÑÊ ÔÑÇÁ ãÍãÕÉ ÇáÎÈÒ åĞå. . áÓÊ ãÊÃßÏğÇ ããÇ ÅĞÇ ßÇäÊ åĞå ÇáãÍãÕÉ ãÚíÈÉ Ãã áÇ .íÈÏæ Ãä ÚäÕÑ ÇáÊÓÎíä ÇáÏÇÎáí ßÇä ÃßËÑ ÓÎæäÉ ãä ÇáÂÎÑ ¡ æÈÇáÊÇáí ßÇä ÇáÎÈÒ Úáì ÌÇäÈ æÇÍÏ ÃÛãŞ ãä ÇáÂÎÑ.","ÕÏŞ ŞÕÉ ÍáíæÉ æ ãÔæŞÉ ¡ áßä ÇÓáæÈ ÇáßÊÈÉ íãáá ÔæíÉ . æåÇáÔí íÎáí ŞÑÇÁÉ ÇáßÊÇÈ ÊÇÎĞ æŞÊ ÇØæá ¡ æ Úáì ÇáÑÛã ãä åÇáÔí áßäí ÇÍÈ ÇáÔÎÕíÇÊ  æ ÍíÇßÉ ÇáŞÕÉ ¡ ÇäÕÍ ÇÈåÇáŞÕÉ ááäÇÓ Çááí íÍÈæä ŞÑÇÁÉ ÇáŞÕÕ ÇáŞÏíãÉ ¡ ÇãÇ ÇáŞÇÑÆ ÇáÚÇÏí íãßä ãÇ íÕÈÑ Úáì ŞÑÇÁÊåÇ "
0,"Very interesting story, but I find the author's style a little boring. It makes reading the book time consuming. However, I love the characters and the plot. I only recommend the book to those who like vintage stories. The average reader might not have the patience to go through it.","ŞÕÉ ÔíŞÉ ááÛÇíÉ ¡ áßäí ÃÌÏ ÃÓáæÈ ÇáãÄáİÉ  ããáğÇ Åáì ÍÏ ãÇ. æåí ÊÌÚá ŞÑÇÁÉ ÇáßÊÇÈ ÊÓÊÛÑŞ æŞÊğÇ ØæíáÇğ. æãÚ Ğáß ¡ İÃäÇ ÃÍÈ ÇáÔÎÕíÇÊ æÇáÍÈßÉ .ÃæÕí ÈÇáßÊÇÈ İŞØ áÃæáÆß ÇáĞíä íÍÈæä ÇáŞÕÕ ÇáŞÏíãÉ . ŞÏ áÇ íÊÍáì ÇáŞÇÑÆ ÇáÚÇÏí ÈÇáÕÈÑ áíÎæÖåÇ .","ßÇãíÑÇ ÑÎíÕÉ æ ÇáäæÚíÉ ÑÏíÆÉ ¡  íãßä åÇáßÇãíÑÇ Êßæä ÒíäÉ ÍŞ Øİá ÕÛíÑ ¡ áßä ÇĞÇÊÑíÏ ÕÏŞ ßÇãíÑÇ ÚÏáÉ ÎĞ áß ßÇÓíæ Çæ ßÇäæä "
0,"Cheap camera and poor quality, this might be a good camera for a child but if you want a nicer camera, use Casio or Canon.","ßÇãíÑÇ ÑÎíÕÉ æÇáÌæÏÉ ÓíÆÉ ¡   ŞÏ Êßæä åĞå ßÇãíÑÇ ÌíÏÉ áØİá æáßä ÅĞÇ ßäÊ ÊÑíÏ ßÇãíÑÇ ÃÌãá ¡ İÇÓÊÎÏã Casio Ãæ Canon.","ßÇä ÇáİÑíã æÇÌÏ  áíä æ ÖÚíİ ¡ æ ÓÇÏÉ ÇáÎÔã ØÇÍÊ İí ÎáÇá ÓÇÚÉ ãä ÇÓÊÎÏãÊåÇ . Óæ   İí ÑæÍß ãÚÑæİ æ ÑæÍ ÇÔÊÑ áß äÙÇÑÉ ÇÍÓä "
0,The frame was very flimsy and the nose pad fell off within an hour of use. Do yourself a favor and buy a better pair of glasses.,ßÇä ÇáÅØÇÑ åÔğÇ ááÛÇíÉ æÓŞØÊ æÓÇÏÉ ÇáÃäİ İí ÛÖæä ÓÇÚÉ ãä ÇáÇÓÊÎÏÇã. ÇÚãá áäİÓß ãÚÑæİğÇ æÇÔÊÑí ÒæÌğÇ ÃİÖá ãä ÇáäÙÇÑÇÊ.,"ÇáÌæÊí æÇÌÏ Øæíá  æ ÖíŞ Úáì ÑÌæáí . áßä ÊÕãíãå Òíä ¡ ßÇä áÇÒã ÇÑÌÚå "
0,"The shoe was too long and too narrow for my feet. However, it is well designed. I had to bring it back","ßÇä ÇáÍĞÇÁ ØæíáğÇ ÌÏğÇ æÖíŞğÇ áŞÏãí. æãÚ Ğáß ¡ İŞÏ Êã ÊÕãíãå ÈÔßá ÌíÏ. ßÇä Úáí Ãä ÃÑÌÚå","ÇáãŞÈÖ ßÇä ãæãÑíÍ áãÇ ÇÊÌæÏå ÚÔÇä ÇÊÎÑã ÇáÇæÑÇŞ ¡ æÈÚÏ ÇßËÑ ãä ÔåÑ ÈÔæíÉ  æ ãÑÇÚÇÉ İí ÇáÇÓÊÎÏÇã  İí Õİí ÈÓ ÇäÇ ÇÓÊÎÏãåÇ ØáÇÈí ãÇ íÓÊÎÏãæäåÇ ÇäÎİÓ ÇáãŞÈÖ æÇÎÑ Ôí ÇäßÓÑ ¡ ØÈÚÇ ÇáÍíä ãÇİíå İÇíÏÉ áÇä ÇáãŞÈÖ ÇáãßÓæÑ ÇßíÏ ãæ ãÑíÍ áãÇ ÇÊÌæÏå "
0,"The handle was uncomfortable to hold while punching papers, and after a little over a month of moderate use in my classroom (by myself only - students did not touch it) the handle bent and eventually broke off! Now it's essentially useless because the broken metal handle is uncomfortable to hold onto.","ßÇä ÇáãŞÈÖ ÛíÑ ãÑíÍ ááÅãÓÇß Èå ÃËäÇÁ ÊËŞíÈ ÇáÃæÑÇŞ ¡ æÈÚÏ ÃßËÑ ãä ÔåÑ ÈŞáíá ãä ÇáÇÓÊÎÏÇã ÇáãÚÊÏá İí Õİí (ÈäİÓí İŞØ - ÇáØáÇÈ áã ÊáãÓå) ÇäÍäì ÇáãŞÈÖ æÇäŞØÚ İí ÇáäåÇíÉ! ÇáÂä åæ ÚÏíã ÇáİÇÆÏÉ ÈÔßá ÃÓÇÓí áÃä ÇáãŞÈÖ ÇáãÚÏäí ÇáãßÓæÑ ÛíÑ ãÑíÍ ááÅãÓÇß Èå.",åĞÇ æÇÍÏ ãä ÇáÇÔíÇÁ Çááí ÇÌáÊ ãÔÊÑÇåÇ áÇäí ÍÓíÊ Çä ÇáÇÚáÇä ãÇáåÇ ãæ ÕÏŞ 
0,This was one of those products I've put off buying for years because I didn't think the advertising was honest.,ßÇä åĞÇ ÃÍÏ Êáß ÇáãäÊÌÇÊ ÇáÊí ÃÌáÊ ÔÑÇÆåÇ áÓäæÇÊ áÃääí ÃÚÊŞÏ Ãä ÇáÅÚáÇä áã íßä  ÕÇÏŞğÇ.,"ßÇäÊ åÇáßÇãíÑÇ ÚäÏí ÊŞÑíÈÇ áãÏÉ ÇŞá ãä ÔåÑ ¡ æİí Ôí ÇÎÊÑÈ İí ÇáÚÏÓÉ ¡ ÈÔßá ÚÇã ÍÈíÊ äæÚíÉ ÇáÕæÑÉ æÇáßÇãíÑ áßä Çä íäßÓÑ ÇáÔí İí ÎáÇá ÔåÑ  ãÚ Çäí ãÇÓæíÊ İíåÇ Ôí íÊÓÈÈ İí ÎÑÇÈåÇ ãÇ ØíÍÊåÇ æáÇ ÔãÎÊåÇ İåĞÇ Ïáíá  Úáì Çä İíåÇ Ôí ãä ÏÇÎá ãÕäæÚ ÈÔßá ãæ ÕÍíÍ  .. ÇäÇ æÇÌÏ ãÖÇíŞ ãä åÇáÔí "
0,"I had this camera for less than a month and something in the lens broke. I loved the quality of the pics and the camera in general. But the fact that it broke within a month (I havent done anything to cause it to break...drop it, scratch it, etc.) shows that something internal was not made properly and I am very disappointed!","ßÇäÊ áÏí åĞå ÇáßÇãíÑÇ áãÏÉ ÊŞá Úä ÔåÑ æÊÍØã ÔíÁ ãÇ İí ÇáÚÏÓÉ. ÃÍÈÈÊ ÌæÏÉ ÇáÕæÑ æÇáßÇãíÑÇ ÈÔßá ÚÇã. áßä ÍŞíŞÉ ßÓÑå İí ÛÖæä ÔåÑ (áã ÃİÚá Ãí ÔíÁ íÊÓÈÈ İí ßÓÑå ... ÃÓŞØå ¡ ÎÏÔå ¡ ÅáÎ) íÏá Úáì Ãä ÔíÆğÇ ÏÇÎáíğÇ áã íÊã ÕäÚå ÈÔßá ÕÍíÍ æÃäÇ ãÍÈØ ááÛÇíÉ!","æÇÌÏ ãä ÇáÇßáÇÊ ÇáããæÌæÏÉ İí åÇáßÊÇÈ ãæ ÚãáíÉ ÈÇáäÓÈÉ ááÈíæÊ ¡  æ ÇáÈÇŞí ãÚÙãåÇ ŞÏíã æ íäÇÓÈ ÈÇáäÓÈÉ ááäÇÓ ÇáÇÍÊÑÇİííä Çááí íÔÊÛáæä İí ÇãÇßä ÊäÇİÓíÉ  "
0,"Much of the food in this book is impractical for the home, and most of the rest is too old for professionals working in a competitive and modern environment.","ÇáßËíÑ ãä ÇáãÃßæáÇÊ İí åĞÇ ÇáßÊÇÈ  ÛíÑ ÚãáíÉ ÈÇáäÓÈÉ ááãäÒá ¡ æãÚÙã ÇáÈÇŞí ŞÏíã ÌÏğÇ ááãÍÊÑİíä ÇáĞíä íÚãáæä İí ÈíÆÉ ÊäÇİÓíÉ æÚÕÑíÉ.","ÇáßáãÇÊ ãÇÊäŞÑÇ .. ÇÍÓ ÈÎíÈÉ Çãá ãä ÇáßÊÇÈ ÇáäÓÎ ãÇ ÊŞÏÑ ÊŞÑÇåÇ ÈÇáãÑÉ ßáãÇÊ ÖÇíÚÉ ãæ ãæÌæÏÉ ßÃäå ßÊÇÈ ãØÈæÚ ÈØÇÈÚÉ ÍÈÑåÇ ÇãÎáÕ ¡ ãÇİíå ÍÊì ÕİÍÉ æÍÏÉ ãäÓæÎÉ ÚÏá "
0,"WORDS ARE NOT READABPLE: am so Disappointed of this book !! the copying is not readable at ALL the words are missing ,, its just like printing a book with a printer that has low ink ,, there is no single page that is copied properly.""","ÇáßáãÇÊ ÛíÑ ŞÇÈáÉ ááŞÑÇÁÉ: ÃÔÚÑ ÈÎíÈÉ Ããá ÔÏíÏÉ ãä åĞÇ ÇáßÊÇÈ !! ÇáäÓÎ ÛíÑ ŞÇÈá ááŞÑÇÁÉ Úáì ÇáÅØáÇŞ ¡ ÇáßáãÇÊ ãİŞæÏÉ ¡ ãËá ØÈÇÚÉ ßÊÇÈ ÈØÇÈÚÉ ĞÇÊ ÍÈÑ ãäÎİÖ ¡ İáÇ ÊæÌÏ ÕİÍÉ æÇÍÏÉ íÊã äÓÎåÇ ÈÔßá ÕÍíÍ. ""","ßäÊ ÇÏæÑÚáì ßÊÇÈ İíå ÇİßÇÑ Úä ÇáãÈÇäí ÇáÕÛíÑÉ ¡ áßä åÇáßÊÇÈ İíå ÊÚáíãÇÊ ááÈäÇäí ÇßËÑ ãä Çä íÚØí ÇİßÇÑ .. ÍÓíÊ Çäí ãÇÊæİŞÊ İíå "
0,"I was looking for a book that would give me IDEAS for small buildings, but this book was more instruction for builders than for ideas. I was disappointed in it.","ßäÊ ÃÈÍË Úä ßÊÇÈ íŞÏã áí ÃİßÇÑğÇ ááãÈÇäí ÇáÕÛíÑÉ ¡ áßä åĞÇ ÇáßÊÇÈ ßÇä ÊÚáíãÇÊ ááÈäÇÉ ÃßËÑ ãäå ááÃİßÇÑ. ÔÚÑÊ ÈÎíÈÉ Ããá İí Ğáß.","ßäÊ İí ÍÇÌÉ Çáì ãÌãæÚÉ  ÇÛÑÇÖ  áßä ãÇßäÊ ãÊæŞÚ Ôí æÇÌÏ . ÇáÇÛÑÇÖ ßáåÇ ãÊÑØÑØÉ ¡ æ ÇÎÓ Ôí Çä ÑÇÓ ÇáãØÑŞÉ  Úáì Øæá ØÇÍ áãÇ ÇÓÊÎÏãÊåÇ . äæÚíÉ ÊÚíÓÉ æ ÊÚÈÇäÉ ¡ ÇäÕÍßã ÇÊÔæİæä æ ÇÊÏÑæÑæä İí ãßÇä ËÇäí "
0,"I needed a bunch of tools and wasn't expecting much. The tools are all really flimsy, but the worst part is that the hammer head came out immediately when I was using them. Bad quality. I recommend looking elsewhere.","ßäÊ ÈÍÇÌÉ Åáì ãÌãæÚÉ ãä ÇáÃÏæÇÊ æáã Ãßä ÃÊæŞÚ ÇáßËíÑ.  ÇáÃÏæÇÊ ßáåÇ æÇåíÉ ÍŞğÇ ¡ áßä ÃÓæÃ ÌÒÁ åæ Ãä ÑÃÓ ÇáãØÑŞÉ ÎÑÌ İæÑğÇ ÚäÏãÇ ßäÊ ÃÓÊÎÏãåÇ. ÌæÏÉ ÓíÆÉ. ÃæÕí ÈÇáÈÍË İí ãßÇä ÂÎÑ .","ãÇİí ãÇäÚ Çäß ÊÔÊÑí Ôí ÑÎíÕ ¡ æÊÍÕá Úáì Ôí ÑÎíÕ İÚáÇ ä Úáì ŞÏ ãÇÊÏİÚ ÊÍÕá ¡ áßä Çäß ÊÓÊáã ÇÏæÇÊ ÚÓÇÓ ÇäåÇ ÌÏíÏÉ æ ÇãÎÒäÉ İí ÕäÏæŞ æ ÊİÊÍåÇ æ ÊÔæİåÇ ÇãÕÏíÉ ¡ åĞÇ ÛÔ æ ÎÏÇÚ "
0,"I wouldn't mind buying something cheap and getting something really cheap. No complaint, it gets paid. But to receive completely new tools, stored in a box, to open them and find them rusty ... This is deception and fraud.","áÇ ÃãÇäÚ İí ÔÑÇÁ ÔíÁ ÑÎíÕ æÇáÍÕæá Úáì ÔíÁ ÑÎíÕ ÍŞğÇ. áÇ Ôßæì ¡ ÊÍÕá ãŞÇÈá ãÇÏİÚÊå . æáßä Ãä ÊÓÊáã  ÃÏæÇÊ ÌÏíÏÉ ÊãÇãğÇ ¡ æãÎÒäÉ İí ÕäÏæŞ ¡ áÊİÊÍåÇ æÊÌÏåÇ ÕÏÆÉ ..åĞÇ ÎÏÇÚ æ ÛÔ  .","ãÇ ÇäÕÍßã ÈåÇáÔí ¡ ÇäÊ ÈÓ Ôæİ ÇáÓÚÑ . ÊŞÏÑ ÊæËŞ ÇÈÌÇÑÌ ÑÎíÕ  æíÇ ãÔÛá mp3   ÈåÇáÓÚÑ Çááí ÇãæÖÍ "
0,"I don't recommend this product, just take a look at the price. Want to trust a cheap charger with your MP3 player with this stated value?","áÇ ÃæÕí ÈåĞÇ ÇáãäÊÌ ¡ İŞØ ÃáŞ äÙÑÉ Úáì ÇáÓÚÑ. åá ÊÑíÏ ÇáæËæŞ ÈÔÇÍä ÑÎíÕ ãÚ ãÔÛá MP3 ÇáÎÇÕ Èß ÈåĞå ÇáŞíãÉ ÇáãæÖÍÉ ¿",áÇ ÊÔÊÑí .. ÇäÇ ØÇáÚÊ ŞÓã æÇÍÏ æ ÔİÊ æÇÌÏ ÇÎØÇ Á . İí åäÇß ßÊÈ ãÇáÊ Èäí ÇÍÓä ÈæÇÌÏ 
0,Do not buy!: I have only looked at one section and found several errors. There are better masonry books out there!,áÇ ÊÔÊÑí !: áŞÏ äÙÑÊ İí ŞÓã æÇÍÏ İŞØ ææÌÏÊ ÚÏÉ ÃÎØÇÁ. åäÇß ßÊÈ ÃİÖá ááÈäÇÁ åäÇß!,áÇ ÊÎÓÑ İáæÓß : åĞÇ ÇáßÊÇÈ ßÃäå ßÊíÈ ãÇİí İÇíÏÉ . ãÇ ÊÓÊİíÏ ãäåã Ôí . ŞÑíÊ ßÊíÈíä æÇËäíäåã ÑíÍÊåã ßÑíåÉ 
0,Don't waste your money: This book is like a book with no value. Nothing. Nothing useful here. I read both booklets and they both smelled bad.,áÇ ÊÖíÚ ÃãæÇáß: åĞÇ ÇáßÊÇÈ  ÃÔÈå ÈÇáßÊíÈ áÇ ŞíãÉ áå. áÇ ÔíÁ .áÇ  ÔíÆ ãİíÏ  åäÇ. ŞÑÃÊ ßáÇğ ãä ÇáßÊíÈíä  æßáÇåãÇ ßÑíå ÇáÑÇÆÍÉ.,"ãÇİí Ôí íÔÏ ÇáäÙÑ İí åÇáİíáã ÈÇáãÑÉ ¡ æÇáÓíäÇÑíæ ßáÔ ÊÚíÓ . İí äÓÎÉ ŞÇÚÏÉ Úáì ÇáÔáİ Èßá ÇÚÊÒÇÒ "
0,There is no visual attraction to the movie at all and the script is bad! A copy of it sits proudly on my shelf.,áÇ íæÌÏ ÌĞÈ ÈÕÑí ááİíáã Úáì ÇáÅØáÇŞ æÇáÓíäÇÑíæ ÓíÆ ! äÓÎÉ ãäå ÊÌáÓ ÈİÎÑ Úáì ÇáÑİ ÇáÎÇÕ Èí.,"ãä ŞÑÇÏÉ  ÇáÍÙ Çä åÇáİíáã ÇÚÑÌ Úáì ÌãíÚ ÇáãÓÊæíÇÊ ¡ ÇáÊãËíá ÊÚÈÇä ¡ ÇáÔÎÕíÇÊ ÓØÌíÉ ¡ ÇáÍæÇÑ Çááí íÖÍß ¡ ŞÏ ãÇÊŞÏÑ ÇÈÊÚÏ Úä åÇáİáã "
0,"Unfortunately, this movie is lame on every level - the poor acting, childish characters, and the dialogue is laughable. Avoid it completely.","áÓæÁ ÇáÍÙ ¡ åĞÇ Çáİíáã  ÃÚÑÌ Úáì ßá ÇáãÓÊæíÇÊ - ÇáÊãËíá ÇáÓíÆ ¡ æÇáÔÎÕíÇÊ ÇáØİæáíÉ ¡ æÇáÍæÇÑ ãËíÑ ááÖÍß . ÊÌäÈå  ÊãÇãğÇ.","ÇÔÊÑíÊ åÇáİíÏíæ ÈãÌÑÏ ãÇÇÕÏÑæå .. æ ÍÓíÊ Çäí  ãÇÊæİŞÊ İíå ¡ ÇáİíÏíæ ãÇİíå Ãí ãÍÊæì ÊÚáíãí ÈÇáãÑÉ "
0,"I purchased this video as soon as it was released. I was very disappointed, this video does not contain educational content whatsoever.","áŞÏ ÇÔÊÑíÊ åĞÇ ÇáİíÏíæ ãä  ÈãÌÑÏ ÅÕÏÇÑå.  ÔÚÑÊ ÈÎíÈÉ Ããá ßÈíÑÉ ¡ åĞÇ ÇáİíÏíæ áÇ íÍÊæí Úáì ãÍÊæì ÊÚáíãí Úáì ÇáÅØáÇŞ.","ÇÔÊÑíÊ åÇááíÊ ÇáÇÓæÏ ÚÔÇä Çä ÇáæÇÍÏ íŞÏÑ íÍãáå ÈÓåæáÉ ¡ áßäå ãÇíÔÊÛá ÚÏá ÈÇáãÑÉ ¡ æÒíÒ æÈÚÏíä ÇÍÊÑŞ áãÇ ÏÎáÊ ÇáÈÊÇÑí ¡  ÎæÔ ÑÏ  ÓÑíÚ æ ãæ ãÊæŞÚ"
0,I bought this black lamp for portability. But it doesn't work well at all. Sizzling then burning when batteries inserted. I received an unexpected quick response.,áŞÏ ÇÔÊÑíÊ åĞÇ ÇáãÕÈÇÍ ÇáÃÓæÏ áŞÇÈáíÉ ÓåæáÉ Íãáå . áßäå áÇíÚãá ÈÔßá ÌíÏ Úáì ÇáÅØáÇŞ. ÃÒíÒ Ëã ÇÍÊÑÇŞ  ÚäÏãÇ ÇÏÎáÊ ÇáÈØÇÑíÇÊ. ÊáŞíÊ ÑÏ ÓÑíÚ ÛíÑ ãÊæŞÚ.,"ÇÔÊÑíÊ åÇÔí ÚÔÇä ÇÓÊÎÏãå æŞÊ ÇáÛØÓ . ÇÓÊÎÏãÊå  ËáÇË ãÑÇÊ æ ßá ãÑÉ ÇÓÊÎÏãå íÓÑÈ . ãÇŞÏÑÊ ÇÓæí Ôí æíÇ åÇáÊÓÑíÈ . ÇáÕÑÇÍÉ ãÇ ÇŞÏÑ ÇæÕí Èå ¡ ãæ ÖÏ ÇáãÇí . Ôí íÍÈØ "
0,"I bought this product for use while snorkeling. I used it three times and it was leaking every time. Couldn't do anything to stop the leakage, cannot recommend this product. It's not waterproof. Very frustrating","áŞÏ ÇÔÊÑíÊ åĞÇ ÇáãäÊÌ ááÇÓÊÎÏÇã ÃËäÇÁ ÇáÛØÓ. ÇÓÊÎÏãÊå ËáÇË ãÑÇÊ æßÇä íÓÑÈ İí ßá ãÑÉ.  áã ÃÓÊØÚ İÚá Ãí ÔíÁ áæŞİ ÇáÊÓÑÈ ¡  áÇ íãßä Ãä ÃæÕí ÈåĞÇ ÇáãäÊÌ. Çäå áíÓ ãŞÇæãÇ ááãÇÁ.ãÍÈØ ÌÏÇ",ÇÔÊÑíÊ åĞÇ İí ÚíÏ ãíáÇÏ æáÏí . ÇÎÊÑÈ ÇááíÊ ÚŞÈ ËæÇäí ÈÓ ãä ÏÎáÊ ÇáÈÊÑí . ÇÊåÑÏß ßÇãá İí ÎãÓ ÏŞÇíŞ . áÇ ÊÎÓÑ İáæÓß 
0,I bought this for my son's birthday. The lamp turns off seconds after inserting the battery. He completely collapsed within five minutes. Do not waste your money!,áŞÏ ÇÔÊÑíÊ åĞÇ İí ÚíÏ ãíáÇÏ ÇÈäí . ÊæŞİ ÇáãÕÈÇÍ Úä ÇáÚãá ÈÚÏ ËæÇäò ãä ÅÏÎÇá ÇáÈØÇÑíÉ. áŞÏ ÇäåÇÑ  ÈÇáßÇãá İí ÛÖæä ÎãÓ ÏŞÇÆŞ. áÇ ÊÖíÚ ÃãæÇáß!,"ÇÔÊÑíÊ åÇáãÎÏÉ ÚÔÇä ãÔßáÉ ÇáÙåÑ Çááí ÏÇíã Úáì Øæá ¡ æãÇ ÍÕáÊ Ãí ÑÇÍÉ ¡ ÇáãÎÏÉ ãÇÊäÇÓÈ æÇÌÏ  æÇÊÓæí áíí æÌÚ áãÇ ÇÍÇæá ÚÏáåÇ "
0,"I bought this pillow for a chronic back problem, didn't really get any relief. The pillow doesn't fit very well and caused me more pain trying to get the right adjustment.","áŞÏ ÇÔÊÑíÊ åĞå ÇáæÓÇÏÉ áãÔßáÉ ÇáÙåÑ ÇáãÒãäÉ ¡ æáã ÃÍÕá Úáì Ãí ÑÇÍÉ. ÇáæÓÇÏÉ áÇ ÊÊäÇÓÈ ÌíÏğÇ æÊÓÈÈ áí ÇáãÒíÏ ãä ÇáÃáã İí ãÍÇæáÉ ÇáÍÕæá Úáì ÇáÖÈØ ÇáÕÍíÍ.","ÇÊåÑÏß åÇáÔí áãÇ ÍÇæáÊ ÇÏÎá ÇáÈÊÑí İíå  æãÇ ÑÇÍ íÔÊÛá ÈÇáãÑÉ ¡ äæÚíÉ ÊÚíÓÉ æ ÊÚÈÇäÉ "
0,This thing has collapsed when I tried to insert batteries into it and it won't work at all. Bad quality,áŞÏ ÇäåÇÑ åĞÇ ÇáÔíÁ ÚäÏãÇ ÍÇæáÊ ÅÏÎÇá ÇáÈØÇÑíÇÊ İíå æáä íÚãá Úáì ÇáÅØáÇŞ.ÌæÏÉ ÓíÆÉ,Êæí ÇÓÊáãÊ åÇáØŞã  æ ÈÇÑÌÚå Úáì Øæá . ÈáäÓÈÉ ááÓÚÑ ÇäÇ ãæ ãÊæŞÚ ÇÏæÇÊ äæÚíÊåÇ ÒíäÉ áßä Úáì ÇáÇŞá Êßæä İíåÇ ÇŞá ÇáãÚÇííÑ  æ ØÈÚÇ åĞÇ ÇáÔí ãÇ ÕÇÑ . äæÚíÉ ÌãíÚ ÇáÇÛÑÇÖ ÊÚíÓÉ ÌÇßæíÊæ æ ÇáãŞÇÈÖ ßáÔ ÖÚíİÉ æ ÍÇáÊåÇ ÍÇáÉ 
0,"I just received this set and will return it right away. As for the price, I wasn't expecting high-quality tools, but I did expect minimum standards - not the case. The quality of all the pieces is very low. The handles are poor and poorly placed.","áŞÏ ÊáŞíÊ åĞå ÇáãÌãæÚÉ ááÊæ æÓÃÚíÏåÇ Úáì ÇáİæÑ. ÈÇáäÓÈÉ ááÓÚÑ ¡ áã Ãßä ÃÊæŞÚ ÃÏæÇÊ ÚÇáíÉ ÇáÌæÏÉ ¡ áßäí ÊæŞÚÊ  ÍÏ ÃÏäì ãä ÇáãÚÇííÑ - æáíÓ åĞÇ åæ ÇáÍÇá. ÌæÏÉ ÌãíÚ ÇáŞØÚ ãäÎİÖÉ ááÛÇíÉ .ÇáãŞÇÈÖ ÖÚíİÉ  ææÖÚåÇ ÈÔßá ÓíÁ .","ÍÕáÊ åĞÇ ÇáÈæß ¡ æÇÓÊÎÏãÊå ãÑÉ æÍÏÉ æíÇ ÈØÇŞÇÊ ÇáßÑÏíÊ æ ÇáİáæÓ ¡ æßá Ôí ßÇä Çæßí . ÌÑÈÊåÇ íæã ËÇäí æ ÍØíÊ İíåÇ ÇáÇíÈæÏ æíÇ ÔæíÉ İáæÓ ¡ ÊÈááÊ ÇáİáæÓ æ ÇÎÊÑÈ ÌåÇÒ ÇáÇíÈæÏ ¡ ÇáÈæß ãæ ÓíİÊí "
0,"I got the wallet, used it once with credit cards and cash and it was fine. I tried it the next day and put in an ipod with some money, the money got wet and the iPod was damaged! . Insecure wallet. !!","áŞÏ ÍÕáÊ Úáì ÇáãÍİÙÉ ¡ æÇÓÊÎÏãÊåÇ ãÑÉ æÇÍÏÉ ãÚ ÈØÇŞÇÊ ÇáÇÆÊãÇä æÇáäŞæÏ æßÇä ÇáÃãÑ Úáì ãÇ íÑÇã. ÌÑÈÊåÇ İí Çáíæã ÇáÊÇáí ææÖÚÊ İíåÇ ipod  ãÚ ÈÚÖ ÇáãÇá ¡ Êã ÊÈáá ÇáãÇá æÊáİ ÌåÇÒ iPod! . ãÍİÙÉ ÛíÑ ÂãäÉ. !!","ÍÕáÊ Úáì åÇáÇÏÇÉ Çáíæã ¡ ÇáÔí ÇáæÍíÏ Çááí ÇŞÏÑ ÇÓÊÎÏãå åæ  ÇáãØÑŞÉ ÈŞíÉ ÇáŞØÚ ßÌÑÉ . ÑÇÍ ÇØÇáÈ ÇáãÍá íÑÌÚæä İáæÓí ãÇá ÇáÇÛÑÇÖ Çááí ãÇ ÇãÈíåã ¡ æİÑ İáæÓß æ ÇÔÊÑí áß ÇÛÑÇÖ ÓãÚÊåÇ ÒíäÉ  "
